scraper_id;scraperUrl;name;photo;dob;dod;aged;nationality;activity;intro
1564480650-4553;https://prabook.com/web/search.html#pageNumber=275&nationality=United%20States&searchBy=text&id=;Andrew Pickens Butler;NA;January 18, 1796;1857;60;United States;"senator; jurist";NA
1564480650-4554;https://prabook.com/web/search.html#pageNumber=275&nationality=United%20States&searchBy=text&id=;Benjamin Franklin Butler;NA;February 17, 1795;NA;NA;United States;cabinet officer;joined the new Republican party 1854 ...
1564480650-4555;https://prabook.com/web/search.html#pageNumber=275&nationality=United%20States&searchBy=text&id=;James Rufus GARTS;NA;March 22, 1949;NA;NA;United States;lawyer;James Rufus Garts, American lawyer. Associate Chandler, Manire, Harris and Shelton, Memphis, 1974-1976. Assistant district attorney general State of Tennessee, 1976-1979. Partner Harris, Shelton, Dunlap, Cobb and Ryder, since 1979. Special judge of ...
1564480653-4566;https://prabook.com/web/search.html#pageNumber=274&nationality=United%20States&searchBy=text&id=;John Bernard Fitzgerald Jr.;NA;September 8, 1922;NA;NA;United States;insurance executive;NA
1564480653-4567;https://prabook.com/web/search.html#pageNumber=274&nationality=United%20States&searchBy=text&id=;James A. ELLIS;NA;March 19, 1943;NA;NA;United States;lawyer;"JAMES ELLIS, American Lawyer, Partner of CARRINGTON, COLEMAN, SLOMAN & BLUMENTHAL, specializing in the field of General Civil Practice. Litigation in all Trial and Appellate Courts. Antitrust; Banking; Bankruptcy and Creditors Rights; Corporation, ..."
1564480653-4568;https://prabook.com/web/search.html#pageNumber=274&nationality=United%20States&searchBy=text&id=;Douglas Allen ECHOLS;NA;January 7, 1955;NA;NA;United States;lawyer;Douglas Allen Echols, American lawyer. Bar: New Mexico 1980, United States District Court New Mexico 1980, United States Court Appeals (10th circuit) 1980. Recipient Trial Advocacy Pro Bono award Legal Services of San Juan County, 1995. Delaware San ...
1564480656-4569;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;Daniel C. EMERSON;NA;September 21, 1954;NA;NA;United States;lawyer;Daniel C. Emerson, American lawyer. Bar: Indiana 1979, United States District Court (northern and southern districts) Indiana 1984, United States Court Appeals (7th circuit) 1981, Supreme Court of the United States Court 1984. Working as a partner of ...
1564480656-4570;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;Richmond Minor EUSTIS;NA;November 24, 1945;NA;NA;United States;lawyer;"Richmond Minor Eustis, American lawyer. Bar: Louisiana 1970. Board directors Children's Bureau, 1976—1988, treasurer, 1984; Member of American Inns of Court, Southeast Admiralty Law Institute, Maritime Law Association, New Orleans Bar Association ..."
1564480656-4571;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;Dean Pua Kekoolani;NA;May 19, 1961;NA;NA;United States;television producer;Dean Pua Kekoolani, Guamanian, American television producer. Member Indiana Film and Video Producers Association, since 1985. Editor Lifetime television Network, Los Angeles, 1983-1985, Barry and Enright Productions, Hollywood, California, 1985-1986.
1564480656-4572;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;Wayne Lewis EVANS;NA;March 30, 1954;NA;NA;United States;lawyer;WAYNE EVANS, American Lawyer, Partner of KATZ, KANTOR & PERKINS, specializing in the field of General Civil and Criminal Trial Practice. Corporate, Taxation, Estate Planning, Insurance, Real Estate, Commercial, Coal and Gas, Negligence, Labor ...
1564480656-4576;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;Harold T(Heodore) Joanning;NA;May 30, 1927;NA;NA;United States;insurance executive;NA
1564480656-4577;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;Harold Gillette Ingraham Jr.;NA;July 16, 1927;NA;NA;United States;executive,mathematician;Avocations: sculling ...
1564480656-4581;https://prabook.com/web/search.html#pageNumber=273&nationality=United%20States&searchBy=text&id=;William Richard Newman III;NA;May 10, 1939;NA;NA;United States;executive;NA
1564480659-4582;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;Roland John Fuchs;NA;January 15, 1933;NA;NA;United States;academic administrator,geography educator;"Roland John Fuchs, American geography educator, academic administrator. Ford Foundation fellow, 1956-1957; Fulbright Research scholar, 1966-1967. Assistant professor to professor emeritus University Hawaii, Honolulu, since 1958, chairman department ..."
1564480659-4584;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;Michael K. Williams;NA;September 11, 1947;NA;NA;United States;educator,agricultural production educator;Michael K. Williams, agricultural production educator. Teacher Fremont (Nebraska) Public Schools, 1972-1979. Owner Ardeles Greenhouses, Fremont, 1979-1986, Ecology-Soils Systems Incorporated, Lincoln, Nebraska, 1986-1988. Owner, president PubMed ...
1564480659-4587;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;Andrew L. Lewis;NA;January 3, 1931;NA;NA;United States;secretary of transportation,public official,public official,business executive;"Loblolly Pines Golf Club (HobeSound, Florida) ON DUPLICATE KEY UPDATE `description` = VALUES(`description`); Bohemian Club (San Francisco) ON DUPLICATE KEY UPDATE `description` = VALUES(`description`); Saucon Valley Country club (Bethlehem, ..."
1564480659-4590;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;Betty J. Rowen (Rose Rowen);NA;May 22, 1920;NA;NA;United States;educator;NA
1564480659-4594;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;Ike Vanden EYKEL;NA;March 25, 1949;NA;NA;United States;lawyer;Ike Vanden Eykel, American lawyer. Bar: Texas 1973, United States District Court (northern district Texas) 1973, United States Supreme Court 1976. Named one of Top 10 Divorce Lawyers, Town & Country magazine, top lawyers for Dallas women, Vogue ...
1564480659-4595;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;Sharon Jean DEVINE;NA;February 27, 1948;NA;NA;United States;lawyer;Sharon Jean Devine, American lawyer. Bar: Ohio, Colorado. Active member of Junior League, Denver, 1980-1987. Member of American Corporation Counsel Association (director Colorado chapter 1994-2000, president 1999-2000). Working as a partner of US WEST ...
1564480659-4598;https://prabook.com/web/search.html#pageNumber=272&nationality=United%20States&searchBy=text&id=;NATALIA DELGADO;NA;November 21, 1953;NA;NA;United States;lawyer;"Natalia Delgado, Cuban, American lawyer. Bar: New York 1982, Illinois 1985. Commissioner Chicago Transit Authority, 1986-1992; board directors Mexican-American Legal Defense and Education Fund, 1988-1992; member committee visitors University Michigan ..."
1564480663-4599;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Lester Neal ELLIS;NA;August 1, 1948;NA;NA;United States;lawyer;NEAL ELLIS, American Lawyer, Partner of HUNTON & WILLIAMS, specializing in the field of General Civil Practice. Litigation, Corporation and Banking. Energy and Environmental Law, Public Utilities, Antitrust, Taxation, Municipal Bond. Labor, Estate ...
1564480663-4600;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Robert Dean GUY;NA;January 22, 1934;June 6, 2006;72;United States;lawyer;Robert Dean Guy, American lawyer, soft drink company executive. Associate firm of Kennedy, Covington, Lobdell & Hickman, Charlotte, North Carolina, 1960-1964. Tax attorney of American Oil Corporation, Chicago, 1964-1966. Tax manager of Amoco Chemical ...
1564480663-4601;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Willem Jacob Luyten;NA;March 7, 1899;November 21, 1994;95;United States;astronomer;Willem Jacob Luyten, American astronomer. Member National Academy of Sciences (Watson medal 1964). At the age of 11 he observed Halley's Comet, which started his fascination with astronomy. He also had a knack for languages, and eventually could speak ...
1564480663-4605;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Daniel Robert ELLIOTT;NA;March 15, 1939;NA;NA;United States;lawyer,manufacturing executive;Daniel Robert Elliott, American manufacturing executive, lawyer. Bar: New York 1965, Ohio 1970. Member of American Bar Association (minority counsel demontration program, MAPI law council I), Association Home Appliance Manufacturers (chairman legal ...
1564480663-4608;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Michael W. EARLY;NA;March 7, 1963;NA;NA;United States;lawyer;MICHAEL EARLY, American Lawyer, Partner of HOPKINS & SUTTER, specializing in the field of Real Estate. Associate Hopkins & Sutter, Chicago, 1988-1990, Grippo & Elden, Chicago, 1990-1996. Assistant Corporate Counsel Law department City of Chicago, ...
1564480663-4609;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Thomas William EHRMANN;NA;October 30, 1935;NA;NA;United States;lawyer;Thomas William Ehrmann, American lawyer. Bar: Wisconsin 1960, United States District Court (eastern district) Wisconsin 1960, United States Court Appeals (7th circuit) 1971, United States Court Appeals (6th circuit) 1977, United States Court Appeals ...
1564480663-4610;https://prabook.com/web/search.html#pageNumber=271&nationality=United%20States&searchBy=text&id=;Woodford Lloyd GARDNER;NA;February 4, 1945;NA;NA;United States;lawyer;Woodford Lloyd Gardner, American lawyer. United States. Army, 19691971. Working as a partner of REDFORD, REDFORD & GARDNER. Admitted to the bar, 1969, Kentucky. Major clients of WOODFORD GARDNER: New Farmers National Bank: Future Federal Savings ...
1564480666-4615;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Alvin Leon Lawing Jr.;NA;November 25, 1933;NA;NA;United States;real estate executive;NA
1564480666-4616;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Emil Mosbacher Jr.;NA;April 1, 1922;NA;NA;United States;military commander,producer;International yachtsman, successfully led defenses of America's Cup, 1962, 67.
1564480666-4618;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;William Estill Moore Jr.;NA;December 19, 1920;NA;NA;United States;land management and financial executive;NA
1564480666-4619;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Azalea A. Sharifi;NA;NA;NA;NA;United States;orthodontist,orthodonitst;Azalea A. Sharifi, American orthodontist and general dentist. Member of American Dental Association, Academy General Dentistry, Montgomery-Bucks (Pennsylvania) Dental Association, Pennsylvania Dental Association, German Dental Association.
1564480666-4622;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Edward Joseph Bonett Jr.;NA;October 27, 1963;NA;NA;United States;law clerk,public housing manager;NA
1564480666-4624;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Jonathan Edwards;NA;May 26, 1745;1801;55;United States;clergyman,director;Jonathan Edwards the Younger was an American theologian. In 1769 he was ordained to the pastorate of White Haven Congregational Church in New Haven, CT. In 1795 he was dismissed from the White Haven Church. In 1799 he became president of Union College ...
1564480666-4626;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Joseph Paul Voros II;NA;February 5, 1961;NA;NA;United States;composer,holdings firm executive;NA
1564480666-4628;https://prabook.com/web/search.html#pageNumber=270&nationality=United%20States&searchBy=text&id=;Christopher Shyer;NA;March 9, 1961;NA;NA;United States;executive,writer;Christopher Dean Shyer is an American optical company executive and writer. Shyer began his career as an assistant marketing manager at the Trans-National Trade Development Corporation, he held that position from 1983 till 1985. He became a product ...
1564480669-4634;https://prabook.com/web/search.html#pageNumber=269&nationality=United%20States&searchBy=text&id=;Reginald Heber Smith;NA;February 21, 1889;January 23, 1966;76;United States;lawyer;NA
1564480669-4635;https://prabook.com/web/search.html#pageNumber=269&nationality=United%20States&searchBy=text&id=;Charles Fredrick Cromwell Jr.;NA;September 14, 1925;NA;NA;United States;broker,educator;Avocations: ham radio, pilot, teacher Sunday school ...
1564480675-4660;https://prabook.com/web/search.html#pageNumber=267&nationality=United%20States&searchBy=text&id=;Fredrick James Woodard Jr.;NA;March 2, 1961;NA;NA;United States;music educator,musician;NA
1564480678-4672;https://prabook.com/web/search.html#pageNumber=266&nationality=United%20States&searchBy=text&id=;William Crenshaw Miller Jr.;NA;December 31, 1905;November 6, 2006;100;United States;realtor;NA
1564480678-4673;https://prabook.com/web/search.html#pageNumber=266&nationality=United%20States&searchBy=text&id=;Joseph Paul Day;NA;September 22, 1873;April 10, 1944;70;United States;real estate;Joseph Paul Day was an American real estate. A Member of Real Estate Board of New York (president 2 terms, honorary governor), Chamber of Commerce of New York, Geneal. President Real Estate Auctioneers’ assosiation, New York. President Castle Hill ...
1564480678-4674;https://prabook.com/web/search.html#pageNumber=266&nationality=United%20States&searchBy=text&id=;Gardiner Andrus Armstrong Deane;NA;July 21, 1840;NA;NA;United States;administrator;"Gardiner Andrus Armstrong Deane was a land use administrator. He was a Member of Loyal Legion, Society Colonial Wars. Captain, 1st Ia; assistant inspector-general, staff Maj. McD. McCook, and Maj. Chief clerk land department, C.B.U.P.R.R., 1867."
1564480678-4678;https://prabook.com/web/search.html#pageNumber=266&nationality=United%20States&searchBy=text&id=;Charles Henry Featherston III;NA;January 6, 1925;November 13, 2005;80;United States;realtor;NA
1564480682-4682;https://prabook.com/web/search.html#pageNumber=265&nationality=United%20States&searchBy=text&id=;David Porterfield Adams III;NA;October 10, 1961;NA;NA;United States;appraiser;NA
1564480682-4683;https://prabook.com/web/search.html#pageNumber=265&nationality=United%20States&searchBy=text&id=;Daniel Louis Ekelman;NA;May 1, 1926;October, 2006;80;United States;lawyer;Daniel Louis Ekelman, American lawyer. Bar: Ohio 1952, United States District Court (northern district) Ohio 1953, United States Tax Court 1955. Associate Calfee, Halter & Griswold, Cleveland, 1952-1959, partner, 1959-1977, managing partner, ...
1564480682-4692;https://prabook.com/web/search.html#pageNumber=265&nationality=United%20States&searchBy=text&id=;J(Acob) Kiefer Newman Jr.;NA;June 22, 1901;NA;NA;United States;broker;NA
1564480682-4693;https://prabook.com/web/search.html#pageNumber=265&nationality=United%20States&searchBy=text&id=;Hernando Ventura Cortez;NA;December 23, 1964;NA;NA;Canada;choreographer,dancer;Hernando Ventura Cortez, American dancer, choreographer. After graduating with Honors from Purchase College Conservatory of Dance in 1985, he was invited to join Feld Ballets/NY. In 1987 Cortez joined the Paul Taylor Dance Company. He was featured in ...
1564480685-4695;https://prabook.com/web/search.html#pageNumber=264&nationality=United%20States&searchBy=text&id=;James Franklin;NA;September 24, 1972;January 16, 1989;16;United States;consultant,lawyer;"Newspaper Newspaper Franklin, James Franklin, James ( ( 1697 1697 _ _ 1735 1735 ), North American postmaster and newspaper publisher; ), North American postmaster and newspaper publisher; brother of Benjamin Franklin brother of Benjamin Franklin ..."
1564480685-4697;https://prabook.com/web/search.html#pageNumber=264&nationality=United%20States&searchBy=text&id=;John Richard Eastman;NA;September 28, 1917;NA;NA;United States;executive;John Richard Eastman was American manufacturing company executive. Bar: Ohio 1941. Decorated Purple Heart. With firm Eastman, Stichter, Smith & Bergman, Toledo, 1941-1942, 46-75, partner, 1950-1975. Senior vice president, general counsel of ...
1564480685-4698;https://prabook.com/web/search.html#pageNumber=264&nationality=United%20States&searchBy=text&id=;John Richard DeLuca II;NA;October 10, 1966;NA;NA;United States;architect,educator;NA
1564480685-4700;https://prabook.com/web/search.html#pageNumber=264&nationality=United%20States&searchBy=text&id=;Stan Brakhage;NA;January 14, 1933;March 9, 2003;70;United States;educator,filmmaker;"filmmaker, educator Doctor of Philosophy, San Francisco Art Institute, 1981; Doctor of Philosophy (honorary), California Arts, 1994; Doctor of Philosophy (honorary), Bard College, 2000 ..."
1564480688-4711;https://prabook.com/web/search.html#pageNumber=263&nationality=United%20States&searchBy=text&id=;John Guilds Seabrook Jr.;NA;June 12, 1946;NA;NA;United States;minister;NA
1564480688-4712;https://prabook.com/web/search.html#pageNumber=263&nationality=United%20States&searchBy=text&id=;Nerissa Beth Smith Calo;NA;May 12, 1980;NA;NA;United States;publishing company representative;Nerissa Beth Smith Calo, American publishing company representative. Member National Association Female Executives, Massachusetts Council Teachers of English. Bachelor, Mount Holyoke college, mat English Rivier university 2014 ...
1564480688-4721;https://prabook.com/web/search.html#pageNumber=263&nationality=United%20States&searchBy=text&id=;Charles Lester Williams Jr.;NA;June 28, 1931;NA;NA;United States;clergyman;NA
1564480691-4722;https://prabook.com/web/search.html#pageNumber=262&nationality=United%20States&searchBy=text&id=;Deborah Jean Olsen;NA;October 11, 1956;NA;NA;United States;journalist,writer;Deborah Jean Olsen, American journalist, writer. Recipient Best Feature of Year award Colorado Press Association, 1992, Best Letters-to-Editor Page award National Newspaper Association, 1992, Best Spot News Coverage award Colorado Press. Association, ...
1564480691-4727;https://prabook.com/web/search.html#pageNumber=262&nationality=United%20States&searchBy=text&id=;James Hilton English Jr.;NA;April 3, 1919;February 16, 2006;86;United States;executive;NA
1564480691-4730;https://prabook.com/web/search.html#pageNumber=262&nationality=United%20States&searchBy=text&id=;CK Zheng;NA;1974;NA;NA;United States;banker,investment banker;CK Zheng, Chinese investment banker. Member of American Finance Association. Vice president Bank of America, New York City, 1994—1997, Bank of New York, New York City, 1997—1998. Executive director Morgan Stanley, since 1999. Doctor of Philosophy in ...
1564480691-4732;https://prabook.com/web/search.html#pageNumber=262&nationality=United%20States&searchBy=text&id=;Charles Ingraham Buxton II;NA;December 17, 1924;NA;NA;United States;executive;NA
1564480694-4736;https://prabook.com/web/search.html#pageNumber=261&nationality=United%20States&searchBy=text&id=;William Earl Burnett Jr.;NA;February 15, 1927;NA;NA;United States;executive;NA
1564480694-4739;https://prabook.com/web/search.html#pageNumber=261&nationality=United%20States&searchBy=text&id=;Sarah Palin;NA;February 11, 1964;NA;NA;United States;commentator,governor,governor,politician,politician,writer;Palin played flute in the junior high band, then attended Wasilla High School where she was the head of the Fellowship of Christian Athletes, and a member of the girls' basketball and cross country running teams. During her senior year, she was ...
1564480694-4745;https://prabook.com/web/search.html#pageNumber=261&nationality=United%20States&searchBy=text&id=;Robert Wilson Hayworth III;NA;January 4, 1963;NA;NA;United States;insurance executive;NA
1564480698-4752;https://prabook.com/web/search.html#pageNumber=260&nationality=United%20States&searchBy=text&id=;Joseph Watlington Jr.;NA;August 22, 1924;November 26, 1991;67;United States;broker;NA
1564480698-4753;https://prabook.com/web/search.html#pageNumber=260&nationality=United%20States&searchBy=text&id=;John A. Davidson;NA;August 31, 1924;NA;NA;United States;chiropractor,state legislator;John A. Davidson, American state legislator, chiropractor. Decorated Air medal, others. Chiropractor, Springfield, Illinois. Trustee Foundation Chiropractic Education and Research, since 1967. Served in Air Corps United States Navy, 1943-1946, PTO.
1564480698-4756;https://prabook.com/web/search.html#pageNumber=260&nationality=United%20States&searchBy=text&id=;Pierre Gustave Toutant BEAUREGARD;NA;March 28, 1818;February 20, 1893;74;United States;businessman,general,general,military;Pierre Gustave Toutant BEAUREGARD, General, military, businessman. He was a member of an old and aristocratic Creole family. For a time he was educated in a private school in New York City. He graduated second in a class of forty-five from the U.S.
1564480698-4759;https://prabook.com/web/search.html#pageNumber=260&nationality=United%20States&searchBy=text&id=;Richard Gordon Thorn Jr.;NA;January 16, 1936;NA;NA;United States;insurance executive;NA
1564480701-4764;https://prabook.com/web/search.html#pageNumber=259&nationality=United%20States&searchBy=text&id=;Julian Potter Fisher II;NA;March 7, 1960;NA;NA;United States;group health insurance executive;NA
1564480701-4766;https://prabook.com/web/search.html#pageNumber=259&nationality=United%20States&searchBy=text&id=;Peter Bernard Kyne;NA;January 12, 1880;January 25, 1957;77;United States;writer;NA
1564480701-4767;https://prabook.com/web/search.html#pageNumber=259&nationality=United%20States&searchBy=text&id=;Nancy Ellen Claxton;NA;NA;NA;NA;United States;educational consultant;"Nancy Ellen Claxton, American educational consultant. Peace Corps fellow, DeWitt Wallace/Reader's Digest, 1994-1996, Cardinal's Educator scholar, Archdiocese of Chicago, 1998—2001. Principal Archdiocese Chicago, teacher, Detroit Public Schools; ..."
1564480701-4769;https://prabook.com/web/search.html#pageNumber=259&nationality=United%20States&searchBy=text&id=;Edward William Brooke;NA;January 26, 1919;NA;NA;United States;lawyer,public official,public official,senator;being the first African American elected to the United States Senate by popular vote, 1966 ...
1564480701-4775;https://prabook.com/web/search.html#pageNumber=259&nationality=United%20States&searchBy=text&id=;Stanley Charles DuRose Jr.;NA;October 26, 1923;NA;NA;United States;executive;NA
1564480704-4776;https://prabook.com/web/search.html#pageNumber=258&nationality=United%20States&searchBy=text&id=;Johann Graupner;NA;January 6, 1767;April 16, 1836;69;United States;musician;An oboist who had played under Haydn, he came to the United States of America in 1795. In Boston he opened a music store, published, taught, played, and composed. He founded the pioneering Boston Philharmonic Society in 1810 and, in 1815, the ...
1564480704-4782;https://prabook.com/web/search.html#pageNumber=258&nationality=United%20States&searchBy=text&id=;Brian Edward Urquhart;NA;February 28, 1919;NA;NA;United States;official;NA
1564480704-4783;https://prabook.com/web/search.html#pageNumber=258&nationality=United%20States&searchBy=text&id=;Gerald Horton;NA;July 5, 1934;November, 2008;74;United States;educator,executive;Gerald Talmadge Horton, American educator, public relations executive. Member Georgia House of Representatives, Atlanta, 1969-1979. Lieutenant (junior grade) United States Naval Reserve. Member of Gridiron (Athens), Commerce (Atlanta). Founder and ...
1564480704-4786;https://prabook.com/web/search.html#pageNumber=258&nationality=United%20States&searchBy=text&id=;Robert Montgomery;NA;March 21, 1904;May 2, 1981;77;United States;accountant,actor,actor,lawyer;Montgomery, Robert ( Henry ). Montgomery, Robert ( Henry ) ( 1904-1981 ). United States film actor. He starred in films of the 1930s and 1940s such as Night Must Fall 1937 and Mr and Mrs Smith 1941. He directed some of his later films, such as Lady in ...
1564480704-4789;https://prabook.com/web/search.html#pageNumber=258&nationality=United%20States&searchBy=text&id=;Alexis Armstrong Mahan Jr.;NA;January 8, 1920;November 28, 1992;72;United States;executive;NA
1564480704-4790;https://prabook.com/web/search.html#pageNumber=258&nationality=United%20States&searchBy=text&id=;Gordon Lee Mann Jr.;NA;May 5, 1921;January 1, 2002;80;United States;broker;speaker and writer on insurence and patriotic subjects ...
1564480707-4796;https://prabook.com/web/search.html#pageNumber=257&nationality=United%20States&searchBy=text&id=;James Hillier Blunt;NA;February 22, 1974;NA;NA;United States;singer;NA
1564480707-4801;https://prabook.com/web/search.html#pageNumber=257&nationality=United%20States&searchBy=text&id=;S(Imeon) Arthur Huston;NA;December 10, 1876;NA;NA;United States;bishop;NA
1564480710-4802;https://prabook.com/web/search.html#pageNumber=256&nationality=United%20States&searchBy=text&id=;William Chauncey Emnardt;NA;January 29, 1874;August 5, 1950;76;United States;clergyman;"William Chauncey Emnardt, American clergyman. member of Federal Council Churches; Member of American Academy Social and Political Science, American Schools of Archaealogy, American Society Church History. Deacon, 1897, priest, 1898, Protestant of ..."
1564480710-4807;https://prabook.com/web/search.html#pageNumber=256&nationality=United%20States&searchBy=text&id=;J(Ames) Whitcomb Brougher;NA;January 7, 1870;NA;NA;United States;clergyman;NA
1564480710-4808;https://prabook.com/web/search.html#pageNumber=256&nationality=United%20States&searchBy=text&id=;Glenn Shaw Wilson;NA;October 25, 1932;June 12, 2007;74;United States;quality engineer;"Glenn Shaw Wilson, American quality engineer. Scholar Buhl Foundation, 1950-1951, Carnegie Institute of Technology, 1950-1951. Senior industrial engineer Wallingford (Connecticut) Steel Company, 1957-1961; glass plant independent engineer Hartford ..."
1564480713-4812;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;M(oses) William Howard Jr.;NA;March 3, 1946;NA;NA;United States;minister;NA
1564480713-4813;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;David Foster Estes;NA;October 18, 1851;February 19, 1926;74;United States;theologian;David Foster Estes, American theologian. 1 son, Walter Dalton. ordained Baptist ministry, 1874. Pastor Manchester, Vermont, 1874-1876, Belfast, Maine, 1876-1878, Vergennes, Vermont, 1880-1883. Professor and acting president Atlanta Baptist College, ...
1564480713-4814;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;Mack Easley;NA;October 14, 1916;March 1, 2006;89;United States;chief justice;MACK EASLEY, American Lawyer, Partner of HINKLE, COX, EATON, COFFIELD & HENSLEY, specializing in the field of General Civil Practice, Oil and Gas, Mining, Water Rights and Environmental Law. Corporation, Insurance, Health Care, Public Utility Law.
1564480713-4817;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;Daniel Braxton Wiggins Jr.;NA;January 16, 1952;NA;NA;United States;executive,minister;NA
1564480713-4820;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;Anne A. Opotowsky;NA;July 19, 1965;NA;NA;United States;producer,scriptwriter,scriptwriter,film producer;"Anne A. Opotowsky, scriptwriter, film producer. Member of Poets, Playwrights, Editors, Essayists and Novelists association, Writers Guild American. Author: (documentary) The Poisoning of America, 1988 (Emmy award, 1988); producer: (documentary) The ..."
1564480713-4823;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;Roosevelt Wilkerson Jr.;NA;August 28, 1952;August 5, 2000;47;United States;minister;NA
1564480713-4824;https://prabook.com/web/search.html#pageNumber=255&nationality=United%20States&searchBy=text&id=;Robert Echols;NA;February 5, 1874;May 26, 1949;75;United States;clergyman;Robert Echols, American clergyman. Ordained ministry at Methodist Episcopal Church, South, 1902. Pastor Blocton, Alabama, 1903-1904, Millport, 1905, Coleanor-Piper, 1906, Attalla, 1907-1909. Presiding elder, Haleyville District, 1910-1913. Pastor of ...
1564480717-4835;https://prabook.com/web/search.html#pageNumber=254&nationality=United%20States&searchBy=text&id=;John William Wimberly Jr.;NA;April 21, 1947;NA;NA;United States;minister;NA
1564480717-4836;https://prabook.com/web/search.html#pageNumber=254&nationality=United%20States&searchBy=text&id=;Bernard Joseph Echlin;NA;February 24, 1918;NA;NA;United States;lawyer;Bernard Joseph Echlin, American lawyer. Bar: Illinois. Assistant supervisor labor relations Pullman Company, Chicago, 1937-1952. Manager industrial relations Lynch Corporation, Anderson, Indiana, 1952-1955. Associate Vedder, Price, Kaufman & Kammholz, ...
1564480720-4844;https://prabook.com/web/search.html#pageNumber=253&nationality=United%20States&searchBy=text&id=;William H. Hunt (Skip Hunt);NA;March 30, 1942;September 9, 2006;64;United States;religious organization administrator;NA
1564480720-4845;https://prabook.com/web/search.html#pageNumber=253&nationality=United%20States&searchBy=text&id=;Craig Rogalski;NA;December 19, 1973;NA;NA;United States;NA;Craig Russell Rogalski ...
1564480720-4846;https://prabook.com/web/search.html#pageNumber=253&nationality=United%20States&searchBy=text&id=;John Jacob Scherer Jr.;NA;May 6, 1881;January 14, 1956;74;United States;clergyman;NA
1564480720-4847;https://prabook.com/web/search.html#pageNumber=253&nationality=United%20States&searchBy=text&id=;Mary Horn;NA;June 28, 1945;NA;NA;United States;NA;Mary Horn, American county administrator. Registered tax assessor, Texas. Member Texas Association Assessing Officers, Tax Assessor Collector Association, Texas Federation Republican Women (honoree 1988), Denton Republican Women's Club (president ...
1564480723-4851;https://prabook.com/web/search.html#pageNumber=252&nationality=United%20States&searchBy=text&id=;Ernest Lee Simmons Jr.;NA;September 19, 1947;NA;NA;United States;minister,religion educator;NA
1564480723-4860;https://prabook.com/web/search.html#pageNumber=252&nationality=United%20States&searchBy=text&id=;Phil(Ander) C(Astor) Baird;NA;May 7, 1863;February 12, 1923;59;United States;clergyman;NA
1564480723-4861;https://prabook.com/web/search.html#pageNumber=252&nationality=United%20States&searchBy=text&id=;Ka-Neng Au;NA;1960;NA;NA;United States;librarian;"Ka-Neng Au, librarian. Member of American Library Association (Dun & Bradst. award 2008). Business librarian, Rutgers University Libraries, Newark, NJ, since 1986, head, technical services, since 2009. BA, University Guelph, Ontario, Canada, 1984; ..."
1564480726-4864;https://prabook.com/web/search.html#pageNumber=251&nationality=United%20States&searchBy=text&id=;Benjamin Rice Lacy JR.;NA;July 30, 1886;NA;NA;United States;clergyman,educator;NA
